message_length,word_count,digit_count,uppercase_count,special_char_count,exclamation_count,question_count,url_count,currency_count,spam
148,27,17,4,0,0,0,0,0,1
149,31,0,4,10,1,1,0,0,0
165,32,1,6,14,0,0,0,0,0
63,11,0,1,6,0,0,0,0,0
32,5,0,1,1,0,0,0,0,0
29,4,0,1,2,0,0,0,0,0
35,9,0,1,3,0,0,0,0,0
22,5,0,1,2,0,0,0,0,0
103,25,1,1,3,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0
126,23,0,10,11,0,0,0,0,0
31,7,0,1,1,0,0,0,0,0
140,25,17,8,3,1,0,0,0,1
161,30,16,11,12,0,2,0,0,1
75,14,0,2,6,0,0,0,0,0
121,24,0,1,3,0,0,0,0,0
75,16,0,1,2,0,0,0,0,0
95,18,0,3,1,0,0,0,0,0
156,23,6,44,26,0,0,0,1,1
114,22,0,2,14,0,0,0,0,0
26,7,0,1,0,0,0,0,0,0
48,12,1,1,3,0,0,0,0,0
25,6,0,1,0,0,0,0,0,0
38,6,0,0,1,0,0,0,0,0
7,1,0,1,3,0,0,0,0,0
125,22,0,15,15,2,0,0,0,0
188,36,5,4,8,3,0,0,0,0
125,26,3,3,5,1,0,0,0,0
55,11,0,1,0,0,0,0,0,0
38,8,0,2,2,0,0,0,0,0
29,5,0,1,3,0,0,0,0,0
46,7,0,2,1,0,0,0,0,0
62,14,0,2,2,0,1,0,0,0
32,6,0,1,3,0,0,0,0,0
194,40,0,4,6,0,1,0,0,0
287,60,0,4,6,0,2,0,0,0
37,8,0,1,1,0,0,0,0,0
42,8,0,1,0,0,0,0,0,0
70,16,1,3,2,0,0,0,0,0
76,16,0,2,4,0,1,0,0,0
115,25,1,4,4,1,1,0,0,0
15,3,0,1,2,2,0,0,0,0
49,9,0,1,1,0,0,0,0,0
53,12,1,1,3,0,0,0,0,0
159,37,6,107,10,2,0,0,0,0
33,7,0,1,3,0,1,0,0,0
150,23,25,17,4,2,0,0,1,1
157,32,3,8,8,1,0,0,0,1
87,19,2,1,4,0,1,0,0,0
36,6,0,1,3,0,0,0,0,0
134,28,0,2,9,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
26,5,0,2,2,1,1,0,0,0
24,5,0,2,2,0,0,0,0,0
97,23,1,2,6,0,0,0,0,0
153,31,0,6,15,2,0,0,0,0
139,21,1,4,2,0,0,0,0,0
45,9,0,3,2,0,0,0,0,0
69,15,1,1,2,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0
30,9,2,1,1,0,0,0,0,0
40,8,0,1,5,0,0,0,0,0
84,17,0,4,3,0,0,0,0,0
25,5,0,2,0,0,0,0,0,0
140,34,1,96,10,3,4,0,0,0
152,29,27,16,8,0,0,0,0,1
123,22,1,5,16,0,0,0,0,0
85,18,0,3,8,0,0,0,1,0
69,15,0,2,1,0,0,0,0,0
23,6,0,1,3,0,0,0,0,0
25,5,0,1,1,0,1,0,0,0
24,7,3,1,0,0,0,0,0,0
30,7,0,0,0,0,0,0,0,0
162,28,25,17,4,0,0,0,1,1
28,7,0,2,3,0,0,0,0,0
43,8,0,1,4,0,0,0,0,0
39,10,0,2,2,0,0,0,0,0
157,27,23,23,5,1,0,0,1,1
83,17,0,4,3,2,0,0,0,0
68,12,13,12,2,1,0,0,0,1
73,15,0,2,5,0,0,0,0,0
133,28,14,12,13,0,0,0,3,1
47,9,0,3,2,0,1,0,0,0
322,58,6,26,24,0,1,0,0,0
59,14,0,1,4,0,0,0,0,0
134,20,8,27,11,1,0,1,1,1
42,8,0,1,0,0,0,0,0,0
31,5,0,2,2,0,0,0,0,0
145,24,15,38,9,2,0,0,1,1
30,7,0,1,1,0,0,0,0,0
36,7,0,1,2,0,0,0,0,0
149,27,3,11,7,1,0,0,0,1
29,7,0,2,1,0,0,0,0,0
59,14,0,1,1,0,0,0,0,0
154,27,0,24,8,0,0,0,0,0
47,8,0,1,0,0,0,0,0,0
85,18,0,4,4,0,0,0,0,0
126,20,0,1,3,0,0,0,0,0
128,27,0,2,2,0,0,0,0,0
12,3,1,1,3,0,0,0,0,0
53,9,0,2,2,0,0,0,0,0
41,8,0,1,1,0,0,0,0,0
143,22,23,42,8,2,0,0,1,1
176,31,0,10,11,0,0,0,0,0
155,32,14,7,2,0,0,0,0,1
99,19,0,1,4,0,0,0,0,0
72,13,0,2,2,0,0,0,0,0
123,26,0,4,6,0,0,0,0,0
69,15,0,9,2,0,0,0,0,0
39,9,0,1,0,0,0,0,0,0
17,3,0,1,3,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
157,29,21,22,3,0,1,0,0,1
48,11,1,1,1,0,1,0,0,0
38,6,0,4,2,2,0,0,0,0
115,18,19,19,7,0,0,0,1,1
30,7,0,1,2,0,0,0,0,0
38,9,0,2,2,0,2,0,0,0
25,6,0,1,0,0,0,0,0,0
28,6,0,1,1,0,0,0,0,0
46,8,0,1,1,0,0,0,0,0
72,14,0,2,2,0,0,0,0,0
41,8,0,1,6,0,0,0,0,0
31,6,0,1,1,1,0,0,0,0
59,13,0,3,5,0,0,0,0,0
28,7,0,1,0,0,0,0,0,0
30,6,0,1,1,0,0,0,0,0
131,27,0,12,15,0,0,0,0,0
55,12,0,3,3,0,0,0,0,0
32,7,0,2,2,0,0,0,0,0
138,27,0,2,3,0,0,0,0,0
125,23,0,3,4,0,0,0,0,0
13,4,0,2,1,0,0,0,0,0
81,12,0,3,3,0,1,0,0,0
155,30,0,1,6,0,0,0,0,0
74,14,1,2,2,0,0,0,0,0
34,8,0,2,2,0,0,0,0,0
165,32,24,28,4,0,0,0,0,1
84,18,0,1,5,0,0,0,0,0
190,37,0,1,3,0,0,0,0,0
41,8,0,2,6,0,0,0,0,0
37,7,0,1,2,0,0,0,0,0
38,4,0,1,5,0,1,0,0,0
87,20,0,28,2,0,0,0,0,0
43,8,0,2,3,2,0,0,0,0
73,15,0,2,5,0,0,0,0,0
65,16,0,2,3,0,0,0,0,0
36,7,0,2,0,0,0,0,0,0
157,28,16,30,4,1,0,0,1,1
38,7,0,2,4,1,0,0,0,0
27,6,0,2,1,1,0,0,0,0
21,6,0,1,1,0,0,0,0,0
73,10,0,1,16,0,0,0,0,0
191,38,0,3,8,0,0,0,0,0
100,20,2,76,3,0,0,0,0,0
34,7,0,1,1,0,1,0,0,0
152,24,18,3,5,0,0,0,0,1
31,7,0,1,2,0,1,0,0,0
154,29,0,1,1,0,0,0,0,0
155,26,12,23,14,0,0,0,0,1
98,19,1,3,9,0,0,0,0,0
107,21,0,4,6,0,0,0,0,0
27,6,0,2,3,0,0,0,0,0
156,25,10,3,10,1,2,0,1,1
59,13,0,1,1,0,0,0,0,0
57,13,0,1,3,0,1,0,0,0
136,22,1,6,6,0,0,0,0,0
56,11,0,2,6,1,0,0,0,0
77,16,1,3,3,0,1,0,0,0
44,10,0,2,4,0,1,0,0,0
46,8,0,1,1,0,0,0,0,0
53,11,0,2,2,0,0,0,0,0
32,7,0,1,0,0,0,0,0,0
31,5,1,2,1,0,0,0,0,0
55,11,0,3,5,0,4,0,0,0
40,7,0,2,3,0,0,0,0,0
51,11,0,2,3,0,1,0,0,0
39,6,0,1,10,0,0,0,0,0
43,8,0,1,5,0,0,0,0,0
35,7,0,1,1,1,0,0,0,0
132,27,2,5,6,1,2,0,0,0
158,27,0,9,24,0,0,0,0,0
48,9,1,2,3,0,3,0,0,0
37,8,0,3,7,0,1,0,0,0
169,35,0,8,9,0,0,0,0,0
135,30,0,8,13,0,7,0,0,0
33,7,0,2,1,0,0,0,0,0
52,11,0,1,0,0,0,0,0,0
29,5,0,2,6,0,0,0,0,0
29,7,0,2,2,0,0,0,0,0
102,23,5,2,7,0,1,0,0,0
55,10,0,2,2,0,0,0,0,0
150,28,16,18,7,0,0,0,0,1
24,5,0,1,3,0,0,0,0,0
54,9,0,3,5,0,1,0,0,0
43,8,0,2,2,1,1,0,0,0
179,27,32,29,9,1,0,0,2,1
23,3,0,1,1,0,0,0,0,0
51,11,0,2,1,0,0,0,0,0
40,8,0,4,0,0,0,0,0,0
155,32,2,7,7,1,0,0,0,0
83,20,1,3,10,0,0,0,0,0
26,6,0,1,0,0,0,0,0,0
38,7,0,1,7,0,0,0,0,0
82,16,0,1,7,0,1,0,0,0
38,8,0,2,2,2,0,0,0,0
26,6,0,1,1,0,0,0,0,0
25,4,0,1,1,0,1,0,0,0
24,5,0,1,0,0,0,0,0,0
58,12,0,1,3,0,0,0,0,0
46,11,0,1,0,0,0,0,0,0
90,19,0,2,3,1,0,0,0,0
128,27,0,2,1,1,0,0,0,0
70,12,1,3,7,0,0,0,0,0
30,7,0,1,2,0,0,0,0,0
159,28,23,5,5,0,0,0,2,1
44,8,1,1,5,0,0,0,0,0
69,14,0,4,10,0,0,0,0,0
42,7,0,3,8,0,0,0,0,0
21,5,0,1,1,0,1,0,0,0
158,38,0,8,16,3,0,0,0,0
127,27,0,4,12,0,3,0,0,0
39,9,1,2,5,0,1,0,0,0
47,9,0,3,3,0,0,0,0,0
65,10,0,2,5,0,0,0,0,0
36,8,0,1,0,0,0,0,0,0
114,16,18,9,7,0,1,0,0,1
36,5,0,1,5,0,0,0,0,0
37,8,0,28,2,0,1,0,0,0
31,8,0,1,2,0,1,0,0,0
18,4,0,1,1,0,1,0,0,0
86,20,0,4,4,0,0,0,0,0
159,31,0,11,8,1,0,0,0,0
92,12,0,1,13,0,0,0,0,0
39,4,0,1,1,0,0,0,0,0
28,6,0,1,2,0,0,0,0,0
66,14,0,3,3,0,1,0,0,0
197,26,16,8,12,0,0,0,0,1
35,8,0,1,1,0,0,0,0,0
37,8,0,4,2,0,1,0,0,0
38,7,0,2,7,0,0,0,0,0
34,7,0,1,1,0,0,0,0,0
156,23,18,26,10,3,0,0,0,1
34,7,0,1,3,0,1,0,0,0
30,7,0,2,3,0,0,0,0,0
45,6,0,4,4,0,0,0,0,0
137,27,2,3,3,2,0,0,0,0
24,5,0,2,2,0,0,0,0,0
51,12,0,1,2,0,0,0,0,0
293,53,1,14,23,0,5,0,0,0
28,7,0,1,0,0,0,0,0,0
37,7,0,3,2,0,1,0,0,0
33,7,2,0,3,0,1,0,0,0
33,8,1,2,5,0,1,0,1,0
49,10,0,1,1,0,1,0,0,0
263,54,0,11,23,0,0,0,0,0
50,11,0,1,0,0,0,0,0,0
26,5,0,1,0,0,0,0,0,0
39,10,0,2,2,0,0,0,0,0
13,2,8,0,1,0,0,0,0,1
58,13,0,3,9,0,1,0,0,0
62,11,0,4,3,0,1,0,0,0
70,14,0,1,1,0,0,0,0,0
50,10,0,1,2,0,0,0,0,0
38,7,0,2,3,0,0,0,0,0
61,15,0,2,8,0,0,0,0,0
152,36,0,15,4,0,0,0,0,0
147,25,15,5,1,0,0,0,0,1
158,34,0,7,8,2,1,0,0,0
45,7,0,2,7,0,0,0,0,0
22,6,0,1,1,0,1,0,0,0
26,7,0,1,0,0,0,0,0,0
101,12,12,4,8,0,1,1,0,1
43,8,0,1,1,0,1,0,0,0
48,8,0,1,4,0,0,0,0,0
109,22,8,12,5,2,0,0,0,1
48,11,0,1,1,0,0,0,0,0
162,30,0,12,14,0,1,0,0,0
30,5,0,1,6,0,0,0,0,0
110,23,0,3,4,0,0,0,0,0
158,29,19,18,6,1,0,1,0,1
34,6,0,1,8,0,0,0,0,0
65,12,0,1,0,0,0,0,0,0
136,25,17,16,4,1,1,0,0,1
23,3,0,1,3,0,0,0,0,0
35,6,0,3,2,0,0,0,0,0
22,5,0,1,1,0,0,0,0,0
96,20,1,4,4,0,1,0,0,0
75,15,0,2,4,1,0,0,0,0
81,16,0,1,3,0,0,0,0,0
37,7,0,1,0,0,0,0,0,0
71,15,0,4,4,0,0,0,0,0
21,4,0,2,5,0,0,0,0,0
126,25,0,17,5,1,0,0,0,0
25,7,1,2,2,0,0,0,0,0
159,29,27,14,13,0,0,0,1,1
301,62,3,11,15,0,0,0,0,0
86,13,16,5,3,2,0,0,0,1
23,5,0,1,2,0,1,0,0,0
198,36,0,6,13,0,0,0,0,0
32,9,0,2,1,0,1,0,0,0
30,5,0,1,1,0,1,0,0,0
39,8,0,1,0,0,0,0,0,0
98,19,0,3,5,0,1,0,0,0
14,4,0,1,1,0,1,0,0,0
27,4,0,23,1,0,0,0,0,0
155,27,3,11,6,0,0,1,0,1
69,15,0,1,4,0,0,0,0,0
157,34,0,7,16,3,3,0,0,0
156,24,25,3,11,0,0,0,0,1
54,11,0,2,4,1,0,0,0,0
39,9,0,2,2,0,0,0,0,0
76,15,0,5,11,0,0,0,0,0
45,8,0,2,3,0,0,0,0,0
144,27,0,2,2,0,0,0,0,0
180,26,0,30,36,2,0,0,0,0
165,38,2,22,13,1,0,0,0,0
61,11,0,1,8,0,1,0,0,0
158,28,14,21,4,0,4,0,0,1
39,7,0,1,3,0,0,0,0,0
41,10,0,2,1,0,0,0,0,0
74,13,0,4,4,0,0,0,0,0
204,40,0,1,27,0,0,0,0,0
88,15,0,2,2,0,0,0,0,0
159,27,18,23,6,1,0,0,1,1
74,14,0,1,1,0,0,0,0,0
37,9,0,1,3,0,0,0,0,0
39,8,0,2,0,0,0,0,0,0
35,7,0,1,2,0,1,0,0,0
43,7,0,2,2,2,0,0,0,0
42,10,6,1,3,0,0,0,0,0
37,7,0,1,2,0,0,0,0,0
30,7,1,2,4,0,0,0,0,0
82,16,0,1,5,0,0,0,0,0
32,8,0,1,1,0,0,0,0,0
28,6,0,1,2,0,0,0,0,0
120,24,17,15,4,0,0,0,2,1
55,11,0,0,2,0,0,0,0,0
67,12,0,6,6,0,0,0,0,0
244,47,0,5,11,0,0,0,0,0
24,5,0,1,2,0,0,0,0,0
159,22,0,15,6,0,0,0,0,0
159,35,0,4,2,0,0,0,0,0
70,14,0,2,2,0,0,0,0,0
57,7,0,1,4,0,0,0,0,0
161,27,16,16,5,0,0,1,1,1
139,33,0,5,5,0,4,0,0,0
40,11,0,3,2,0,0,0,0,0
86,17,0,3,3,0,0,0,0,0
116,24,0,4,16,0,1,0,0,0
3,1,0,1,1,0,0,0,0,0
53,11,0,2,1,0,0,0,0,0
42,9,0,2,2,0,0,0,0,0
54,9,0,1,3,0,0,0,0,0
33,9,3,2,1,0,1,0,0,0
30,5,0,2,2,1,1,0,0,0
70,16,0,2,2,0,0,0,0,0
94,19,3,2,7,0,0,0,0,0
62,12,0,46,4,2,2,0,0,0
72,12,0,1,4,0,0,0,0,0
142,24,0,9,10,1,0,0,0,0
85,16,0,1,7,0,0,0,0,0
66,12,0,2,3,0,0,0,0,0
32,7,0,2,5,1,0,0,0,0
55,11,0,2,6,0,0,0,0,0
162,30,8,23,5,1,0,0,1,1
58,11,0,7,2,0,0,0,0,0
16,4,0,1,1,0,1,0,0,0
70,14,0,2,2,0,0,0,0,0
38,6,0,1,4,0,0,0,0,0
44,9,0,2,11,0,1,0,0,0
77,14,1,1,6,0,0,0,0,0
148,29,0,4,12,0,0,0,0,0
152,26,23,16,6,2,1,0,1,1
32,7,0,2,2,0,0,0,0,0
85,20,0,3,4,1,1,0,0,0
22,5,0,1,1,0,1,0,0,0
139,26,2,12,6,1,0,0,0,1
38,8,0,2,2,0,0,0,0,0
109,6,19,7,18,1,1,1,0,1
32,7,0,1,2,0,0,0,0,0
107,22,3,4,7,2,0,0,1,1
198,34,0,30,13,0,0,0,0,0
104,18,1,75,7,3,0,0,0,0
44,8,0,1,1,0,0,0,0,0
42,8,0,1,2,0,0,0,0,0
61,14,0,1,1,0,0,0,0,0
43,11,0,2,2,0,0,0,0,0
46,10,1,2,3,0,0,0,0,0
76,14,0,2,2,0,0,0,0,0
61,9,0,2,3,0,0,0,0,0
74,15,0,13,11,0,0,0,0,0
46,8,0,2,3,0,1,0,0,0
61,14,0,2,6,0,0,0,0,0
22,5,0,0,0,0,0,0,0,0
50,8,0,1,3,0,0,0,0,0
44,10,0,2,2,0,0,0,0,0
257,46,0,3,7,0,0,0,0,0
159,39,0,5,4,0,0,0,0,0
58,11,0,7,2,0,0,0,0,0
76,15,0,5,11,0,0,0,0,0
95,19,1,2,9,0,0,0,1,0
96,13,7,2,11,0,1,1,0,1
29,6,0,1,0,0,0,0,0,0
63,11,0,2,2,0,0,0,0,0
53,10,0,1,2,0,0,0,0,0
34,5,0,0,8,0,0,0,0,0
33,4,0,2,2,0,0,0,0,0
151,22,18,18,6,1,0,0,0,1
65,12,0,2,4,0,0,0,0,0
151,24,23,32,4,0,0,0,1,1
30,6,0,1,1,0,1,0,0,0
153,26,24,19,4,1,0,0,0,1
19,3,0,2,1,0,0,0,0,0
121,23,17,3,6,1,0,0,1,1
36,6,0,3,3,0,0,0,0,0
40,6,0,1,3,0,0,0,0,0
62,12,0,3,11,0,0,0,0,0
4,1,0,1,0,0,0,0,0,0
50,10,0,2,4,0,1,0,0,0
28,6,0,1,1,0,0,0,0,0
57,13,1,3,3,0,2,0,0,0
128,18,26,18,4,0,0,0,0,1
145,24,14,7,4,0,4,0,0,1
32,5,0,1,2,0,0,0,0,0
38,9,0,1,0,0,0,0,0,0
86,16,0,3,4,3,0,0,0,0
37,6,0,2,1,0,1,0,0,0
116,23,0,3,4,0,0,0,0,0
77,15,0,4,14,0,0,0,0,0
86,13,11,11,2,1,0,0,0,1
17,3,0,1,0,0,0,0,0,0
156,24,3,26,3,0,1,0,0,0
38,9,3,3,2,0,0,0,0,0
13,4,0,2,2,0,0,0,0,0
88,21,0,2,6,0,0,0,0,0
64,14,0,2,7,0,0,0,0,0
205,40,0,6,12,3,0,0,0,0
158,28,9,34,9,1,0,0,1,1
112,19,2,3,6,1,0,0,0,0
78,16,0,4,5,0,2,0,0,0
121,26,0,4,6,0,2,0,0,0
25,4,0,2,2,0,2,0,0,0
46,8,0,1,2,0,0,0,0,0
27,6,0,2,2,0,0,0,0,0
126,24,0,4,6,0,0,0,0,0
46,11,0,3,5,0,2,0,0,0
23,5,0,2,2,0,0,0,0,0
83,18,1,3,3,0,0,0,0,0
72,13,0,3,3,0,0,0,0,0
30,7,0,2,2,1,0,0,0,0
22,4,0,1,2,0,1,0,0,0
48,11,0,2,2,0,2,0,0,0
24,6,0,2,2,0,0,0,0,0
46,9,0,1,1,0,0,0,0,0
86,18,0,2,3,0,1,0,0,0
158,27,0,127,5,1,0,0,0,0
31,8,0,3,2,0,2,0,0,0
25,6,0,1,1,0,0,0,0,0
100,17,0,18,4,1,0,0,0,1
35,5,0,1,2,0,0,0,0,0
106,27,0,3,6,0,0,0,0,0
48,9,4,2,7,0,0,0,0,0
60,11,0,2,4,1,0,0,0,0
97,24,0,3,3,1,2,0,0,0
36,6,0,1,2,0,0,0,0,0
71,14,0,1,2,0,0,0,0,0
83,17,0,4,3,1,0,0,0,0
153,34,2,5,7,0,1,0,0,0
38,10,0,1,0,0,0,0,0,0
81,18,0,2,6,0,0,0,0,0
114,22,11,5,8,1,3,0,0,1
94,20,0,5,6,0,2,0,0,0
52,12,0,3,7,0,1,0,0,0
83,16,0,2,9,0,0,0,0,0
33,6,0,1,3,0,0,0,0,0
42,10,0,1,3,0,0,0,0,0
24,6,0,1,1,0,0,0,0,0
54,10,0,2,1,0,0,0,0,0
23,6,0,1,1,0,1,0,0,0
137,23,19,14,8,1,0,0,0,1
45,10,0,1,1,0,0,0,0,0
37,10,0,1,4,0,0,0,0,0
28,5,0,1,4,0,0,0,0,0
44,10,0,2,2,1,0,0,0,0
135,25,14,18,4,1,0,0,1,1
73,15,0,2,7,0,1,0,0,0
202,39,0,5,7,0,0,0,0,0
139,26,0,3,8,1,0,0,0,0
146,24,24,9,3,0,0,0,0,1
13,5,1,7,1,0,1,0,0,0
29,5,0,1,1,0,0,0,0,0
53,10,2,2,3,0,0,0,0,0
132,18,0,0,31,0,0,0,0,0
35,9,0,2,1,0,0,0,0,0
160,29,14,35,5,2,0,0,0,1
96,19,0,1,2,0,0,0,0,0
73,14,1,55,4,4,0,0,0,0
18,2,5,0,0,0,0,0,0,1
55,13,0,1,1,0,1,0,0,0
60,15,0,2,2,0,0,0,0,0
83,14,0,3,3,0,0,0,0,0
111,24,0,3,9,0,0,0,0,0
40,6,0,2,3,0,0,0,0,0
141,30,0,6,7,0,0,0,0,0
63,12,1,3,2,1,0,0,0,1
104,22,0,6,6,0,0,0,0,0
133,30,2,4,6,0,1,0,0,0
137,22,6,43,24,0,0,0,1,1
26,8,0,1,0,0,0,0,0,0
53,10,0,3,2,0,0,0,0,0
70,12,0,3,3,0,0,0,0,0
67,15,0,2,4,1,0,0,0,0
22,5,0,1,1,0,1,0,0,0
63,12,0,1,6,0,0,0,0,0
95,13,13,4,8,4,0,0,0,1
143,28,14,17,0,0,0,0,0,1
33,5,0,1,7,0,1,0,0,0
159,30,19,9,8,1,0,0,1,1
74,15,0,2,4,0,0,0,0,0
60,13,0,3,2,0,1,0,0,0
144,25,0,0,5,0,0,0,0,0
220,41,0,3,5,0,0,0,0,0
54,11,5,0,5,0,0,0,0,0
127,25,2,95,4,2,2,0,0,0
27,6,1,1,2,0,0,0,0,0
162,34,0,3,7,1,0,0,0,0
111,21,0,4,7,0,0,0,0,0
161,30,16,11,12,0,2,0,0,1
149,24,22,15,4,1,0,0,2,1
30,5,0,1,1,0,1,0,0,0
3,1,0,1,1,0,0,0,0,0
61,11,0,2,5,0,0,0,0,0
73,12,0,4,3,1,0,0,0,1
39,8,0,1,3,0,0,0,0,0
103,20,1,4,4,0,0,0,0,0
44,7,0,37,1,0,0,0,0,0
159,29,23,23,8,2,0,0,1,1
34,4,0,1,1,0,0,0,0,0
37,7,0,1,1,0,0,0,0,0
89,20,1,3,5,0,1,0,0,0
31,6,0,3,2,0,0,0,0,0
22,5,0,2,1,0,1,0,0,0
35,6,0,1,7,0,0,0,0,0
23,5,0,2,4,0,1,0,0,0
45,9,0,2,3,0,1,0,0,0
42,9,0,2,1,0,0,0,0,0
40,8,0,0,6,1,0,0,0,0
28,7,0,2,2,0,0,0,0,0
84,14,0,2,4,0,0,0,0,0
52,12,0,2,3,2,0,0,0,0
78,16,0,2,4,0,1,0,0,0
54,14,1,4,3,2,1,0,0,0
159,28,14,29,3,1,0,0,1,1
23,5,0,1,1,0,1,0,0,0
92,16,0,2,7,0,0,0,0,0
24,5,0,1,1,1,0,0,0,0
51,11,0,2,1,0,0,0,0,0
22,5,0,1,4,0,0,0,0,0
149,24,22,15,4,1,0,0,2,1
23,6,0,1,1,0,1,0,0,0
65,13,0,1,5,0,0,0,0,0
21,5,0,2,2,1,0,0,0,0
29,6,0,3,2,0,0,0,0,0
47,10,8,3,2,0,0,0,2,1
156,23,16,4,4,0,0,0,0,1
66,16,0,2,1,0,0,0,0,0
32,6,0,2,1,0,0,0,0,0
34,7,0,2,2,0,0,0,0,0
153,26,0,9,8,0,0,0,0,0
23,5,0,1,2,0,1,0,0,0
32,6,0,1,2,0,1,0,0,0
69,16,0,0,0,0,0,0,0,0
180,32,0,6,7,0,0,0,0,0
255,49,0,5,21,0,0,0,0,0
31,6,0,2,2,0,0,0,0,0
59,12,1,1,2,0,0,0,0,0
156,29,23,17,6,0,1,0,2,1
159,24,19,19,11,2,0,0,1,1
138,29,0,7,6,0,1,0,0,0
67,15,0,3,2,0,0,0,0,0
37,8,0,3,3,0,0,0,0,0
122,22,0,5,16,3,4,0,0,0
29,6,0,1,1,0,0,0,0,0
97,18,0,2,6,0,0,0,0,0
148,26,14,10,2,1,0,0,0,1
141,21,2,16,7,0,0,0,1,1
76,15,0,2,3,2,0,0,0,0
84,20,0,3,2,0,0,0,0,0
56,12,0,2,7,0,0,0,0,0
106,16,11,9,3,1,0,0,0,1
36,7,0,5,0,0,0,0,0,0
84,17,0,4,3,0,0,0,0,0
128,19,1,17,3,0,0,0,0,0
114,25,16,11,3,1,0,0,0,1
96,20,0,1,1,0,0,0,0,0
35,5,0,1,1,0,0,0,0,0
46,7,0,1,6,0,0,0,0,0
276,56,0,7,12,0,0,0,0,0
25,5,0,6,2,1,0,0,0,0
46,9,0,2,1,0,0,0,0,0
153,32,0,6,13,0,0,0,0,0
74,16,0,2,7,0,0,0,0,0
154,29,0,11,5,1,0,0,0,1
27,5,0,1,1,0,0,0,0,0
148,21,40,17,9,1,0,0,0,1
63,13,0,1,0,0,0,0,0,0
147,31,0,8,8,0,3,0,0,0
135,27,14,16,1,0,0,0,0,1
154,35,1,3,7,0,0,0,0,0
70,12,0,1,1,0,0,0,0,0
157,29,0,3,8,0,0,0,0,0
24,6,0,1,2,1,1,0,0,0
85,16,0,2,2,0,0,0,0,0
49,13,2,2,4,0,1,0,0,0
26,7,0,0,0,0,0,0,0,0
48,9,0,2,2,0,0,0,0,0
35,10,1,1,1,0,0,0,0,0
24,6,0,1,3,0,0,0,0,0
167,26,16,21,11,0,3,0,1,1
49,12,0,1,0,0,0,0,0,0
132,24,12,5,3,0,0,0,0,1
48,11,0,1,1,0,1,0,0,0
80,19,1,2,6,0,0,0,0,0
39,8,1,1,1,0,0,0,0,0
122,24,23,29,1,0,0,0,0,1
29,6,0,1,1,0,0,0,0,0
32,7,0,1,3,0,0,0,0,0
75,14,0,2,4,0,1,0,0,0
141,21,24,24,6,1,0,0,0,1
25,5,0,1,2,0,0,0,0,0
60,12,0,3,4,1,1,0,0,0
154,37,0,6,9,0,6,0,0,0
230,42,0,5,10,0,0,0,0,0
27,5,0,1,2,0,2,0,0,0
94,18,1,1,4,0,0,0,0,0
87,20,4,3,5,0,0,0,0,0
116,23,0,5,4,1,1,0,0,0
126,28,0,6,13,1,2,0,0,0
28,6,0,2,4,0,0,0,0,0
160,32,0,4,4,0,0,0,0,0
60,14,0,2,1,0,0,0,0,0
153,32,0,5,10,1,1,0,0,0
55,9,0,1,5,0,0,0,0,0
157,24,28,9,11,2,0,0,0,1
22,4,0,2,2,0,0,0,0,0
42,9,0,1,0,0,0,0,0,0
36,8,0,2,5,0,0,0,0,0
34,8,0,2,1,0,0,0,0,0
153,32,0,13,10,0,0,0,0,0
147,36,0,3,2,1,0,0,0,0
152,30,14,8,7,2,0,0,0,1
55,12,0,2,2,0,1,0,0,0
54,13,0,2,1,0,0,0,0,0
34,7,0,0,1,0,1,0,0,0
22,4,0,1,5,0,0,0,0,0
111,19,0,4,16,2,0,0,0,0
159,32,0,16,15,3,0,0,0,0
89,19,8,4,8,0,1,0,0,0
153,27,1,9,9,0,0,0,0,0
67,14,0,2,1,0,0,0,0,0
146,30,4,18,10,0,1,0,0,1
48,10,0,2,3,1,1,0,0,0
57,12,0,3,1,0,0,0,0,0
161,32,0,8,8,0,0,0,0,0
139,27,0,3,3,0,0,0,0,0
160,28,11,8,5,0,0,0,0,1
158,37,0,6,9,0,3,0,0,0
90,19,0,4,7,0,1,0,0,0
29,6,0,1,4,0,0,0,0,0
22,3,0,1,2,0,1,0,0,0
161,23,26,29,15,2,0,0,2,1
38,10,1,2,2,0,2,0,0,0
144,26,15,5,3,0,3,0,0,1
92,21,0,1,2,0,0,0,0,0
84,16,0,2,1,0,1,0,0,0
74,11,0,1,0,0,0,0,0,0
40,10,1,2,2,0,2,0,0,0
63,11,0,2,9,0,1,0,0,0
154,29,13,14,2,1,1,0,0,1
134,21,0,4,6,0,2,0,0,0
35,7,0,1,1,0,0,0,0,0
35,7,0,1,1,0,0,0,0,0
112,17,0,8,12,0,0,1,0,1
54,10,0,3,2,0,0,0,0,0
27,7,0,1,1,0,1,0,0,0
157,26,33,15,2,1,0,0,0,1
111,20,0,3,4,0,0,0,0,0
157,32,0,7,13,2,0,0,0,0
124,23,0,2,8,0,0,0,0,0
22,4,0,2,2,0,0,0,0,0
77,15,1,2,5,0,0,0,0,0
37,7,0,1,0,0,0,0,0,0
71,14,0,3,3,0,0,0,0,0
74,16,0,2,3,0,0,0,0,0
28,7,0,1,3,0,0,0,0,0
34,6,0,1,0,0,0,0,0,0
